genome	tool	rank	metric	value	novelty_category	taxonomy	kingdom	novelty_category_novel	tool2
GCA_023386555.1_genomic	metaphlan	genus	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	MetaPhlAn
GCA_023386555.1_genomic	metaphlan	species	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	MetaPhlAn
GCA_023386555.1_genomic	motus	kingdom	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	motus	phylum	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	motus	class	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	motus	order	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	motus	family	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	motus	genus	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	motus	species	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	kraken	kingdom	Bray-Curtis distance	0.200030056465084	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	Kraken2+Bracken
GCA_023386555.1_genomic	kraken	phylum	Bray-Curtis distance	0.223135328607593	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	Kraken2+Bracken
GCA_023386555.1_genomic	kraken	class	Bray-Curtis distance	0.224964805108673	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	Kraken2+Bracken
GCA_023386555.1_genomic	kraken	order	Bray-Curtis distance	0.282711981602312	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	Kraken2+Bracken
GCA_023386555.1_genomic	kraken	family	Bray-Curtis distance	0.284708574336515	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	Kraken2+Bracken
GCA_023386555.1_genomic	kraken	genus	Bray-Curtis distance	0.499155247829978	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	Kraken2+Bracken
GCA_023386555.1_genomic	kraken	species	Bray-Curtis distance	0.499075070576572	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	Kraken2+Bracken
GCA_023386555.1_genomic	sourmash	kingdom	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	sourmash
GCA_023386555.1_genomic	sourmash	phylum	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	sourmash
GCA_023386555.1_genomic	sourmash	class	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	sourmash
GCA_023386555.1_genomic	sourmash	order	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	sourmash
GCA_023386555.1_genomic	sourmash	family	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	sourmash
GCA_023386555.1_genomic	sourmash	genus	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	sourmash
GCA_023386555.1_genomic	sourmash	species	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	sourmash
GCA_023386555.1_genomic	kaiju	kingdom	Bray-Curtis distance	0.164490205833775	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	kaiju	phylum	Bray-Curtis distance	1	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	kaiju	class	Bray-Curtis distance	1	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	kaiju	order	Bray-Curtis distance	1	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	kaiju	family	Bray-Curtis distance	1	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	kaiju	genus	Bray-Curtis distance	1	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	kaiju	species	Bray-Curtis distance	1	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	map2b	kingdom	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	map2b	phylum	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	map2b	class	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	map2b	order	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	map2b	family	Bray-Curtis distance	0.5	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	map2b	genus	Bray-Curtis distance	1	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	map2b	species	Bray-Curtis distance	1	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	
GCA_023386555.1_genomic	metabuli	kingdom	Bray-Curtis distance	0.0060195374708703	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	Metabuli
GCA_023386555.1_genomic	metabuli	phylum	Bray-Curtis distance	0.0761210470092924	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	Metabuli
GCA_023386555.1_genomic	metabuli	class	Bray-Curtis distance	0.0791195627530534	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	Metabuli
GCA_023386555.1_genomic	metabuli	order	Bray-Curtis distance	0.19931671778165	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	Metabuli
GCA_023386555.1_genomic	metabuli	family	Bray-Curtis distance	0.431926999023284	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	Metabuli
GCA_023386555.1_genomic	metabuli	genus	Bray-Curtis distance	1	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	Metabuli
GCA_023386555.1_genomic	metabuli	species	Bray-Curtis distance	1	genus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JAEZDC01;s__JAEZDC01 sp023386555	novel Bacteria	novel genus	Metabuli
GCA_023475165.1_genomic	singlem	kingdom	Bray-Curtis distance	0.0525114155251141	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	SingleM
GCA_023475165.1_genomic	singlem	phylum	Bray-Curtis distance	0.33616298811545	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	SingleM
GCA_023475165.1_genomic	singlem	class	Bray-Curtis distance	0.372426141450313	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	SingleM
GCA_023475165.1_genomic	singlem	order	Bray-Curtis distance	0.418787598334105	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	SingleM
GCA_023475165.1_genomic	singlem	family	Bray-Curtis distance	0.418787598334105	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	SingleM
GCA_023475165.1_genomic	singlem	genus	Bray-Curtis distance	0.418787598334105	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	SingleM
GCA_023475165.1_genomic	singlem	species	Bray-Curtis distance	0.418787598334105	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	SingleM
GCA_023475165.1_genomic	metaphlan	kingdom	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	MetaPhlAn
GCA_023475165.1_genomic	metaphlan	phylum	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	MetaPhlAn
GCA_023475165.1_genomic	metaphlan	class	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	MetaPhlAn
GCA_023475165.1_genomic	metaphlan	order	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	MetaPhlAn
GCA_023475165.1_genomic	metaphlan	family	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	MetaPhlAn
GCA_023475165.1_genomic	metaphlan	genus	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	MetaPhlAn
GCA_023475165.1_genomic	metaphlan	species	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	MetaPhlAn
GCA_023475165.1_genomic	motus	kingdom	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	motus	phylum	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	motus	class	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	motus	order	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	motus	family	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	motus	genus	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	motus	species	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	kraken	kingdom	Bray-Curtis distance	0.273355639058093	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	Kraken2+Bracken
GCA_023475165.1_genomic	kraken	phylum	Bray-Curtis distance	0.494894818405819	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	Kraken2+Bracken
GCA_023475165.1_genomic	kraken	class	Bray-Curtis distance	0.496764645193323	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	Kraken2+Bracken
GCA_023475165.1_genomic	kraken	order	Bray-Curtis distance	0.50001541189764	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	Kraken2+Bracken
GCA_023475165.1_genomic	kraken	family	Bray-Curtis distance	0.49994537518493	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	Kraken2+Bracken
GCA_023475165.1_genomic	kraken	genus	Bray-Curtis distance	0.499872816473234	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	Kraken2+Bracken
GCA_023475165.1_genomic	kraken	species	Bray-Curtis distance	0.499972891947676	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	Kraken2+Bracken
GCA_023475165.1_genomic	sourmash	kingdom	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	sourmash
GCA_023475165.1_genomic	sourmash	phylum	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	sourmash
GCA_023475165.1_genomic	sourmash	class	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	sourmash
GCA_023475165.1_genomic	sourmash	order	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	sourmash
GCA_023475165.1_genomic	sourmash	family	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	sourmash
GCA_023475165.1_genomic	sourmash	genus	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	sourmash
GCA_023475165.1_genomic	sourmash	species	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	sourmash
GCA_023475165.1_genomic	kaiju	kingdom	Bray-Curtis distance	0.217561334447542	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	kaiju	phylum	Bray-Curtis distance	1	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	kaiju	class	Bray-Curtis distance	1	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	kaiju	order	Bray-Curtis distance	1	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	kaiju	family	Bray-Curtis distance	1	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	kaiju	genus	Bray-Curtis distance	1	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	kaiju	species	Bray-Curtis distance	1	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	map2b	kingdom	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	map2b	phylum	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	map2b	class	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	map2b	order	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	map2b	family	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	map2b	genus	Bray-Curtis distance	0.5	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	map2b	species	Bray-Curtis distance	1	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	
GCA_023475165.1_genomic	metabuli	kingdom	Bray-Curtis distance	0.174220096761017	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	Metabuli
GCA_023475165.1_genomic	metabuli	phylum	Bray-Curtis distance	0.642829920659668	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	Metabuli
GCA_023475165.1_genomic	metabuli	class	Bray-Curtis distance	0.671994230411316	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	Metabuli
GCA_023475165.1_genomic	metabuli	order	Bray-Curtis distance	0.67928521043969	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	Metabuli
GCA_023475165.1_genomic	metabuli	family	Bray-Curtis distance	0.746917131790763	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	Metabuli
GCA_023475165.1_genomic	metabuli	genus	Bray-Curtis distance	1	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	Metabuli
GCA_023475165.1_genomic	metabuli	species	Bray-Curtis distance	1	class	d__Bacteria;p__Bacillota_E;c__JAMCWA01;o__JAMCWA01;f__JAMCWA01;g__JAMCWA01;s__JAMCWA01 sp023475165	novel Bacteria	novel class	Metabuli
GCA_023487205.1_genomic	singlem	kingdom	Bray-Curtis distance	0.0364683301343571	genus	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Thermoplasmataceae;g__JAMDBT01;s__JAMDBT01 sp023487205	novel Archaea	novel genus	SingleM
GCA_023487205.1_genomic	singlem	phylum	Bray-Curtis distance	0.0354986718184014	genus	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Thermoplasmataceae;g__JAMDBT01;s__JAMDBT01 sp023487205	novel Archaea	novel genus	SingleM
GCA_023487205.1_genomic	singlem	class	Bray-Curtis distance	0.03409915356711	genus	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Thermoplasmataceae;g__JAMDBT01;s__JAMDBT01 sp023487205	novel Archaea	novel genus	SingleM
GCA_023487205.1_genomic	singlem	order	Bray-Curtis distance	0.0291686922702965	genus	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Thermoplasmataceae;g__JAMDBT01;s__JAMDBT01 sp023487205	novel Archaea	novel genus	SingleM
GCA_023487205.1_genomic	singlem	family	Bray-Curtis distance	0.0291686922702965	genus	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Thermoplasmataceae;g__JAMDBT01;s__JAMDBT01 sp023487205	novel Archaea	novel genus	SingleM
